Date,RealizationDate,Portfolio,RealizedNextReturn
1984-08-01,1984-09-01,ME4 BM2,-1.2852
1984-08-01,1984-09-01,ME4 BM3,0.6653
1984-08-01,1984-09-01,ME4 BM4,1.4409
1984-08-01,1984-09-01,ME4 BM5,4.457
1984-08-01,1984-09-01,BIG LoBM,-2.7173
1984-08-01,1984-09-01,ME5 BM2,-1.5251
1984-08-01,1984-09-01,ME5 BM3,-0.5154
1984-08-01,1984-09-01,ME5 BM4,1.899
1984-08-01,1984-09-01,BIG HiBM,3.1276
1984-09-01,1984-10-01,SMALL LoBM,-3.9839
1984-09-01,1984-10-01,ME1 BM2,-1.3912
1984-09-01,1984-10-01,ME1 BM3,-2.1739
1984-09-01,1984-10-01,ME1 BM4,-1.563
1984-09-01,1984-10-01,SMALL HiBM,-1.4071
1984-09-01,1984-10-01,ME2 BM1,-2.9524
1984-09-01,1984-10-01,ME2 BM2,-1.5048
1984-09-01,1984-10-01,ME2 BM3,-0.1616
1984-09-01,1984-10-01,ME2 BM4,0.9621
1984-09-01,1984-10-01,ME2 BM5,0.7489
1984-09-01,1984-10-01,ME3 BM1,-1.6737
1984-09-01,1984-10-01,ME3 BM2,-0.3818
1984-09-01,1984-10-01,ME3 BM3,1.3672
1984-09-01,1984-10-01,ME3 BM4,-1.6574
1984-09-01,1984-10-01,ME3 BM5,2.1323
1984-09-01,1984-10-01,ME4 BM1,-0.3703
1984-09-01,1984-10-01,ME4 BM2,0.1328
1984-09-01,1984-10-01,ME4 BM3,0.6972
1984-09-01,1984-10-01,ME4 BM4,0.0613
1984-09-01,1984-10-01,ME4 BM5,1.7319
1984-09-01,1984-10-01,BIG LoBM,0.8735
1984-09-01,1984-10-01,ME5 BM2,2.6731
1984-09-01,1984-10-01,ME5 BM3,1.2607
1984-09-01,1984-10-01,ME5 BM4,-0.4424
1984-09-01,1984-10-01,BIG HiBM,-1.4979
1984-10-01,1984-11-01,SMALL LoBM,-5.6356
1984-10-01,1984-11-01,ME1 BM2,-3.9881
1984-10-01,1984-11-01,ME1 BM3,-1.3788
1984-10-01,1984-11-01,ME1 BM4,-1.3635
1984-10-01,1984-11-01,SMALL HiBM,-0.9926
1984-10-01,1984-11-01,ME2 BM1,-5.8522
1984-10-01,1984-11-01,ME2 BM2,-2.0495
1984-10-01,1984-11-01,ME2 BM3,-0.3163
1984-10-01,1984-11-01,ME2 BM4,-0.0488
1984-10-01,1984-11-01,ME2 BM5,1.2197
1984-10-01,1984-11-01,ME3 BM1,-3.8501
1984-10-01,1984-11-01,ME3 BM2,0.245
1984-10-01,1984-11-01,ME3 BM3,1.1333
1984-10-01,1984-11-01,ME3 BM4,1.6448
1984-10-01,1984-11-01,ME3 BM5,1.3936
1984-10-01,1984-11-01,ME4 BM1,-3.2829
1984-10-01,1984-11-01,ME4 BM2,-0.636
1984-10-01,1984-11-01,ME4 BM3,-1.0143
1984-10-01,1984-11-01,ME4 BM4,0.6548
1984-10-01,1984-11-01,ME4 BM5,1.9842
1984-10-01,1984-11-01,BIG LoBM,-2.4507
1984-10-01,1984-11-01,ME5 BM2,-0.9893
1984-10-01,1984-11-01,ME5 BM3,-1.6451
1984-10-01,1984-11-01,ME5 BM4,-0.7365
1984-10-01,1984-11-01,BIG HiBM,1.3551
1984-11-01,1984-12-01,SMALL LoBM,0.3578
1984-11-01,1984-12-01,ME1 BM2,0.9953
1984-11-01,1984-12-01,ME1 BM3,1.0399
1984-11-01,1984-12-01,ME1 BM4,0.477
1984-11-01,1984-12-01,SMALL HiBM,0.7621
1984-11-01,1984-12-01,ME2 BM1,2.1304
1984-11-01,1984-12-01,ME2 BM2,2.2349
1984-11-01,1984-12-01,ME2 BM3,1.7339
1984-11-01,1984-12-01,ME2 BM4,2.2501
1984-11-01,1984-12-01,ME2 BM5,2.5329
1984-11-01,1984-12-01,ME3 BM1,4.4428
1984-11-01,1984-12-01,ME3 BM2,3.5104
1984-11-01,1984-12-01,ME3 BM3,0.9204
1984-11-01,1984-12-01,ME3 BM4,1.3627
1984-11-01,1984-12-01,ME3 BM5,1.9159
1984-11-01,1984-12-01,ME4 BM1,3.2751
1984-11-01,1984-12-01,ME4 BM2,1.7239
1984-11-01,1984-12-01,ME4 BM3,2.2417
1984-11-01,1984-12-01,ME4 BM4,2.9788
1984-11-01,1984-12-01,ME4 BM5,3.4811
1984-11-01,1984-12-01,BIG LoBM,2.5979
