Date,RealizationDate,Portfolio,RealizedNextReturn
1935-09-01,1935-10-01,SMALL LoBM,11.8246
1935-09-01,1935-10-01,ME1 BM2,-1.9136
1935-09-01,1935-10-01,ME1 BM3,10.6881
1935-09-01,1935-10-01,ME1 BM4,13.3696
1935-09-01,1935-10-01,SMALL HiBM,4.5248
1935-09-01,1935-10-01,ME2 BM1,9.2728
1935-09-01,1935-10-01,ME2 BM2,13.5305
1935-09-01,1935-10-01,ME2 BM3,9.3566
1935-09-01,1935-10-01,ME2 BM4,9.2107
1935-09-01,1935-10-01,ME2 BM5,8.1213
1935-09-01,1935-10-01,ME3 BM1,8.8822
1935-09-01,1935-10-01,ME3 BM2,9.3516
1935-09-01,1935-10-01,ME3 BM3,10.0329
1935-09-01,1935-10-01,ME3 BM4,10.1332
1935-09-01,1935-10-01,ME3 BM5,7.8137
1935-09-01,1935-10-01,ME4 BM1,6.6879
1935-09-01,1935-10-01,ME4 BM2,7.1085
1935-09-01,1935-10-01,ME4 BM3,5.0573
1935-09-01,1935-10-01,ME4 BM4,12.0763
1935-09-01,1935-10-01,ME4 BM5,6.67
1935-09-01,1935-10-01,BIG LoBM,6.4577
1935-09-01,1935-10-01,ME5 BM2,8.5761
1935-09-01,1935-10-01,ME5 BM3,7.0777
1935-09-01,1935-10-01,ME5 BM4,7.8805
1935-09-01,1935-10-01,BIG HiBM,6.2252
1935-10-01,1935-11-01,SMALL LoBM,34.6434
1935-10-01,1935-11-01,ME1 BM2,7.2246
1935-10-01,1935-11-01,ME1 BM3,34.517
1935-10-01,1935-11-01,ME1 BM4,19.9069
1935-10-01,1935-11-01,SMALL HiBM,44.135
1935-10-01,1935-11-01,ME2 BM1,5.9586
1935-10-01,1935-11-01,ME2 BM2,6.0593
1935-10-01,1935-11-01,ME2 BM3,8.9452
1935-10-01,1935-11-01,ME2 BM4,12.7498
1935-10-01,1935-11-01,ME2 BM5,25.4268
1935-10-01,1935-11-01,ME3 BM1,13.5142
1935-10-01,1935-11-01,ME3 BM2,8.9403
1935-10-01,1935-11-01,ME3 BM3,7.5769
1935-10-01,1935-11-01,ME3 BM4,6.6706
1935-10-01,1935-11-01,ME3 BM5,14.2082
1935-10-01,1935-11-01,ME4 BM1,4.1111
1935-10-01,1935-11-01,ME4 BM2,3.4348
1935-10-01,1935-11-01,ME4 BM3,5.8301
1935-10-01,1935-11-01,ME4 BM4,8.4523
1935-10-01,1935-11-01,ME4 BM5,13.0451
1935-10-01,1935-11-01,BIG LoBM,2.5738
1935-10-01,1935-11-01,ME5 BM2,5.4156
1935-10-01,1935-11-01,ME5 BM3,5.6459
1935-10-01,1935-11-01,ME5 BM4,6.4362
1935-10-01,1935-11-01,BIG HiBM,19.9586
1935-11-01,1935-12-01,SMALL LoBM,9.313
1935-11-01,1935-12-01,ME1 BM2,-1.2476
1935-11-01,1935-12-01,ME1 BM3,0.627
1935-11-01,1935-12-01,ME1 BM4,4.6823
1935-11-01,1935-12-01,SMALL HiBM,0.7394
1935-11-01,1935-12-01,ME2 BM1,8.7505
1935-11-01,1935-12-01,ME2 BM2,9.236
1935-11-01,1935-12-01,ME2 BM3,16.0819
1935-11-01,1935-12-01,ME2 BM4,5.6709
1935-11-01,1935-12-01,ME2 BM5,0.5785
1935-11-01,1935-12-01,ME3 BM1,4.4416
1935-11-01,1935-12-01,ME3 BM2,5.9578
1935-11-01,1935-12-01,ME3 BM3,9.3248
1935-11-01,1935-12-01,ME3 BM4,9.9734
1935-11-01,1935-12-01,ME3 BM5,11.6464
1935-11-01,1935-12-01,ME4 BM1,8.6296
1935-11-01,1935-12-01,ME4 BM2,2.3799
1935-11-01,1935-12-01,ME4 BM3,9.2971
1935-11-01,1935-12-01,ME4 BM4,13.5079
1935-11-01,1935-12-01,ME4 BM5,7.1149
1935-11-01,1935-12-01,BIG LoBM,2.4068
1935-11-01,1935-12-01,ME5 BM2,4.5887
1935-11-01,1935-12-01,ME5 BM3,5.7601
1935-11-01,1935-12-01,ME5 BM4,5.8158
1935-11-01,1935-12-01,BIG HiBM,8.5821
1935-12-01,1936-01-01,SMALL LoBM,24.7377
1935-12-01,1936-01-01,ME1 BM2,36.2743
1935-12-01,1936-01-01,ME1 BM3,13.6009
1935-12-01,1936-01-01,ME1 BM4,19.2941
1935-12-01,1936-01-01,SMALL HiBM,35.6084
1935-12-01,1936-01-01,ME2 BM1,16.5357
1935-12-01,1936-01-01,ME2 BM2,12.7131
1935-12-01,1936-01-01,ME2 BM3,8.0142
1935-12-01,1936-01-01,ME2 BM4,13.8703
1935-12-01,1936-01-01,ME2 BM5,29.1948
1935-12-01,1936-01-01,ME3 BM1,4.1156
1935-12-01,1936-01-01,ME3 BM2,9.5258
1935-12-01,1936-01-01,ME3 BM3,9.237
1935-12-01,1936-01-01,ME3 BM4,11.3001
1935-12-01,1936-01-01,ME3 BM5,11.6422
1935-12-01,1936-01-01,ME4 BM1,4.1816
1935-12-01,1936-01-01,ME4 BM2,6.7837
1935-12-01,1936-01-01,ME4 BM3,8.7405
1935-12-01,1936-01-01,ME4 BM4,9.8779
1935-12-01,1936-01-01,ME4 BM5,7.6354
1935-12-01,1936-01-01,BIG LoBM,3.2752
1935-12-01,1936-01-01,ME5 BM2,5.9314
1935-12-01,1936-01-01,ME5 BM3,8.4904
1935-12-01,1936-01-01,ME5 BM4,13.684
1935-12-01,1936-01-01,BIG HiBM,18.4138
1936-01-01,1936-02-01,SMALL LoBM,11.756
1936-01-01,1936-02-01,ME1 BM2,-4.923
1936-01-01,1936-02-01,ME1 BM3,16.4111
1936-01-01,1936-02-01,ME1 BM4,10.3151
1936-01-01,1936-02-01,SMALL HiBM,7.0873
1936-01-01,1936-02-01,ME2 BM1,1.7917
1936-01-01,1936-02-01,ME2 BM2,6.4101
1936-01-01,1936-02-01,ME2 BM3,6.0569
1936-01-01,1936-02-01,ME2 BM4,7.0693
1936-01-01,1936-02-01,ME2 BM5,4.0175
1936-01-01,1936-02-01,ME3 BM1,0.1478
1936-01-01,1936-02-01,ME3 BM2,2.4859
1936-01-01,1936-02-01,ME3 BM3,5.1683
1936-01-01,1936-02-01,ME3 BM4,7.9081
1936-01-01,1936-02-01,ME3 BM5,3.5904
1936-01-01,1936-02-01,ME4 BM1,2.8529
1936-01-01,1936-02-01,ME4 BM2,3.6346
1936-01-01,1936-02-01,ME4 BM3,6.0379
1936-01-01,1936-02-01,ME4 BM4,3.558
1936-01-01,1936-02-01,ME4 BM5,10.2904
1936-01-01,1936-02-01,BIG LoBM,1.9181
1936-01-01,1936-02-01,ME5 BM2,1.0357
1936-01-01,1936-02-01,ME5 BM3,3.965
1936-01-01,1936-02-01,ME5 BM4,3.328
1936-01-01,1936-02-01,BIG HiBM,2.9828
1936-02-01,1936-03-01,SMALL LoBM,9.5233
1936-02-01,1936-03-01,ME1 BM2,-2.0397
1936-02-01,1936-03-01,ME1 BM3,4.2536
1936-02-01,1936-03-01,ME1 BM4,3.4277
1936-02-01,1936-03-01,SMALL HiBM,-0.0455
1936-02-01,1936-03-01,ME2 BM1,-0.4437
1936-02-01,1936-03-01,ME2 BM2,0.9455
1936-02-01,1936-03-01,ME2 BM3,4.1667
1936-02-01,1936-03-01,ME2 BM4,-1.1808
1936-02-01,1936-03-01,ME2 BM5,0.645
1936-02-01,1936-03-01,ME3 BM1,7.1259
1936-02-01,1936-03-01,ME3 BM2,3.5016
1936-02-01,1936-03-01,ME3 BM3,3.4962
1936-02-01,1936-03-01,ME3 BM4,3.9646
1936-02-01,1936-03-01,ME3 BM5,-0.6172
1936-02-01,1936-03-01,ME4 BM1,-1.8481
1936-02-01,1936-03-01,ME4 BM2,0.2665
1936-02-01,1936-03-01,ME4 BM3,1.989
1936-02-01,1936-03-01,ME4 BM4,2.6002
1936-02-01,1936-03-01,ME4 BM5,-4.5656
1936-02-01,1936-03-01,BIG LoBM,3.5354
1936-02-01,1936-03-01,ME5 BM2,1.3237
1936-02-01,1936-03-01,ME5 BM3,-2.237
1936-02-01,1936-03-01,ME5 BM4,2.0743
1936-02-01,1936-03-01,BIG HiBM,-3.3727
1936-03-01,1936-04-01,SMALL LoBM,-28.4615
1936-03-01,1936-04-01,ME1 BM2,-25.4411
1936-03-01,1936-04-01,ME1 BM3,-13.0711
1936-03-01,1936-04-01,ME1 BM4,-13.9017
1936-03-01,1936-04-01,SMALL HiBM,-22.3004
1936-03-01,1936-04-01,ME2 BM1,-19.395
1936-03-01,1936-04-01,ME2 BM2,-13.9539
1936-03-01,1936-04-01,ME2 BM3,-16.3972
1936-03-01,1936-04-01,ME2 BM4,-15.1578
1936-03-01,1936-04-01,ME2 BM5,-19.1817
1936-03-01,1936-04-01,ME3 BM1,-9.5861
1936-03-01,1936-04-01,ME3 BM2,-10.1223
1936-03-01,1936-04-01,ME3 BM3,-12.4372
1936-03-01,1936-04-01,ME3 BM4,-12.5127
1936-03-01,1936-04-01,ME3 BM5,-9.4613
1936-03-01,1936-04-01,ME4 BM1,-8.433
1936-03-01,1936-04-01,ME4 BM2,-9.0505
1936-03-01,1936-04-01,ME4 BM3,-11.8012
1936-03-01,1936-04-01,ME4 BM4,-10.3302
1936-03-01,1936-04-01,ME4 BM5,-14.4094
1936-03-01,1936-04-01,BIG LoBM,-6.8271
1936-03-01,1936-04-01,ME5 BM2,-8.1641
1936-03-01,1936-04-01,ME5 BM3,-6.9171
1936-03-01,1936-04-01,ME5 BM4,-10.6714
1936-03-01,1936-04-01,BIG HiBM,-8.5598
1936-04-01,1936-05-01,SMALL LoBM,1.9807
1936-04-01,1936-05-01,ME1 BM2,-2.7594
1936-04-01,1936-05-01,ME1 BM3,3.1939
1936-04-01,1936-05-01,ME1 BM4,8.3326
1936-04-01,1936-05-01,SMALL HiBM,6.4611
1936-04-01,1936-05-01,ME2 BM1,5.0761
1936-04-01,1936-05-01,ME2 BM2,4.9731
1936-04-01,1936-05-01,ME2 BM3,6.6827
1936-04-01,1936-05-01,ME2 BM4,5.6636
1936-04-01,1936-05-01,ME2 BM5,6.6995
1936-04-01,1936-05-01,ME3 BM1,2.7908
1936-04-01,1936-05-01,ME3 BM2,4.7403
1936-04-01,1936-05-01,ME3 BM3,6.72
1936-04-01,1936-05-01,ME3 BM4,4.0135
1936-04-01,1936-05-01,ME3 BM5,11.7178
1936-04-01,1936-05-01,ME4 BM1,5.188
1936-04-01,1936-05-01,ME4 BM2,1.51
1936-04-01,1936-05-01,ME4 BM3,3.5194
1936-04-01,1936-05-01,ME4 BM4,5.2941
1936-04-01,1936-05-01,ME4 BM5,7.8424
1936-04-01,1936-05-01,BIG LoBM,5.4555
1936-04-01,1936-05-01,ME5 BM2,4.9588
1936-04-01,1936-05-01,ME5 BM3,4.822
1936-04-01,1936-05-01,ME5 BM4,6.0936
1936-04-01,1936-05-01,BIG HiBM,6.8514
1936-05-01,1936-06-01,SMALL LoBM,-0.2877
1936-05-01,1936-06-01,ME1 BM2,2.3125
1936-05-01,1936-06-01,ME1 BM3,-2.1201
1936-05-01,1936-06-01,ME1 BM4,-2.3465
1936-05-01,1936-06-01,SMALL HiBM,-1.6637
1936-05-01,1936-06-01,ME2 BM1,-2.2086
1936-05-01,1936-06-01,ME2 BM2,1.2689
1936-05-01,1936-06-01,ME2 BM3,-4.0903
1936-05-01,1936-06-01,ME2 BM4,-2.4533
1936-05-01,1936-06-01,ME2 BM5,-0.1168
1936-05-01,1936-06-01,ME3 BM1,-1.3944
1936-05-01,1936-06-01,ME3 BM2,0.7772
1936-05-01,1936-06-01,ME3 BM3,1.1605
1936-05-01,1936-06-01,ME3 BM4,3.4849
1936-05-01,1936-06-01,ME3 BM5,-2.764
1936-05-01,1936-06-01,ME4 BM1,0.8523
1936-05-01,1936-06-01,ME4 BM2,-0.854
1936-05-01,1936-06-01,ME4 BM3,-0.0996
1936-05-01,1936-06-01,ME4 BM4,1.6147
1936-05-01,1936-06-01,ME4 BM5,-1.7939
1936-05-01,1936-06-01,BIG LoBM,4.1336
1936-05-01,1936-06-01,ME5 BM2,1.8831
1936-05-01,1936-06-01,ME5 BM3,2.7118
1936-05-01,1936-06-01,ME5 BM4,1.976
1936-05-01,1936-06-01,BIG HiBM,2.1523
1936-06-01,1936-07-01,SMALL LoBM,-0.5768
1936-06-01,1936-07-01,ME1 BM2,-1.9997
1936-06-01,1936-07-01,ME1 BM3,14.8857
1936-06-01,1936-07-01,ME1 BM4,9.0084
1936-06-01,1936-07-01,SMALL HiBM,8.1678
1936-06-01,1936-07-01,ME2 BM1,10.7341
1936-06-01,1936-07-01,ME2 BM2,14.3229
1936-06-01,1936-07-01,ME2 BM3,9.504
1936-06-01,1936-07-01,ME2 BM4,6.6973
1936-06-01,1936-07-01,ME2 BM5,3.5766
1936-06-01,1936-07-01,ME3 BM1,7.6682
1936-06-01,1936-07-01,ME3 BM2,9.6964
1936-06-01,1936-07-01,ME3 BM3,7.5783
1936-06-01,1936-07-01,ME3 BM4,8.0076
1936-06-01,1936-07-01,ME3 BM5,15.2312
1936-06-01,1936-07-01,ME4 BM1,8.1516
1936-06-01,1936-07-01,ME4 BM2,3.4557
1936-06-01,1936-07-01,ME4 BM3,7.9084
1936-06-01,1936-07-01,ME4 BM4,11.1559
1936-06-01,1936-07-01,ME4 BM5,13.751
1936-06-01,1936-07-01,BIG LoBM,5.9388
1936-06-01,1936-07-01,ME5 BM2,6.1449
1936-06-01,1936-07-01,ME5 BM3,5.5417
1936-06-01,1936-07-01,ME5 BM4,10.9043
1936-06-01,1936-07-01,BIG HiBM,9.7828
1936-07-01,1936-08-01,SMALL LoBM,-3.5567
1936-07-01,1936-08-01,ME1 BM2,-4.1484
1936-07-01,1936-08-01,ME1 BM3,5.9365
1936-07-01,1936-08-01,ME1 BM4,4.0506
1936-07-01,1936-08-01,SMALL HiBM,1.8897
1936-07-01,1936-08-01,ME2 BM1,-1.2681
1936-07-01,1936-08-01,ME2 BM2,3.5707
1936-07-01,1936-08-01,ME2 BM3,2.1038
1936-07-01,1936-08-01,ME2 BM4,3.3106
1936-07-01,1936-08-01,ME2 BM5,4.558
1936-07-01,1936-08-01,ME3 BM1,1.341
1936-07-01,1936-08-01,ME3 BM2,0.8918
1936-07-01,1936-08-01,ME3 BM3,4.364
1936-07-01,1936-08-01,ME3 BM4,2.9728
1936-07-01,1936-08-01,ME3 BM5,6.6022
1936-07-01,1936-08-01,ME4 BM1,0.8209
1936-07-01,1936-08-01,ME4 BM2,1.335
1936-07-01,1936-08-01,ME4 BM3,3.8222
1936-07-01,1936-08-01,ME4 BM4,3.1854
1936-07-01,1936-08-01,ME4 BM5,5.3356
1936-07-01,1936-08-01,BIG LoBM,-0.0037
1936-07-01,1936-08-01,ME5 BM2,1.0757
1936-07-01,1936-08-01,ME5 BM3,0.4141
1936-07-01,1936-08-01,ME5 BM4,2.9491
1936-07-01,1936-08-01,BIG HiBM,3.7327
1936-08-01,1936-09-01,SMALL LoBM,-1.1114
1936-08-01,1936-09-01,ME1 BM2,8.8068
1936-08-01,1936-09-01,ME1 BM3,2.1446
1936-08-01,1936-09-01,ME1 BM4,6.9192
1936-08-01,1936-09-01,SMALL HiBM,5.7802
1936-08-01,1936-09-01,ME2 BM1,4.3542
1936-08-01,1936-09-01,ME2 BM2,3.1443
1936-08-01,1936-09-01,ME2 BM3,2.5849
1936-08-01,1936-09-01,ME2 BM4,5.461
1936-08-01,1936-09-01,ME2 BM5,2.4062
1936-08-01,1936-09-01,ME3 BM1,3.4695
1936-08-01,1936-09-01,ME3 BM2,0.8208
1936-08-01,1936-09-01,ME3 BM3,3.6591
1936-08-01,1936-09-01,ME3 BM4,6.0047
1936-08-01,1936-09-01,ME3 BM5,1.3641
1936-08-01,1936-09-01,ME4 BM1,1.6033
1936-08-01,1936-09-01,ME4 BM2,3.4966
1936-08-01,1936-09-01,ME4 BM3,2.8307
1936-08-01,1936-09-01,ME4 BM4,0.9631
1936-08-01,1936-09-01,ME4 BM5,2.3401
1936-08-01,1936-09-01,BIG LoBM,0.5189
1936-08-01,1936-09-01,ME5 BM2,0.8495
1936-08-01,1936-09-01,ME5 BM3,0.7522
1936-08-01,1936-09-01,ME5 BM4,1.3808
1936-08-01,1936-09-01,BIG HiBM,-0.5962
1936-09-01,1936-10-01,SMALL LoBM,13.5021
1936-09-01,1936-10-01,ME1 BM2,7.9183
1936-09-01,1936-10-01,ME1 BM3,5.9284
1936-09-01,1936-10-01,ME1 BM4,9.3404
1936-09-01,1936-10-01,SMALL HiBM,8.0163
1936-09-01,1936-10-01,ME2 BM1,1.625
1936-09-01,1936-10-01,ME2 BM2,5.709
1936-09-01,1936-10-01,ME2 BM3,9.5203
1936-09-01,1936-10-01,ME2 BM4,8.0449
1936-09-01,1936-10-01,ME2 BM5,7.2078
1936-09-01,1936-10-01,ME3 BM1,4.4733
1936-09-01,1936-10-01,ME3 BM2,2.1487
1936-09-01,1936-10-01,ME3 BM3,8.4027
1936-09-01,1936-10-01,ME3 BM4,6.1926
1936-09-01,1936-10-01,ME3 BM5,6.0732
1936-09-01,1936-10-01,ME4 BM1,3.2685
1936-09-01,1936-10-01,ME4 BM2,4.8571
1936-09-01,1936-10-01,ME4 BM3,8.9514
1936-09-01,1936-10-01,ME4 BM4,15.6652
1936-09-01,1936-10-01,ME4 BM5,3.546
1936-09-01,1936-10-01,BIG LoBM,6.8804
1936-09-01,1936-10-01,ME5 BM2,4.823
1936-09-01,1936-10-01,ME5 BM3,9.6578
1936-09-01,1936-10-01,ME5 BM4,10.4852
1936-09-01,1936-10-01,BIG HiBM,5.3526
1936-10-01,1936-11-01,SMALL LoBM,9.8463
1936-10-01,1936-11-01,ME1 BM2,19.1822
1936-10-01,1936-11-01,ME1 BM3,9.3001
1936-10-01,1936-11-01,ME1 BM4,13.4337
1936-10-01,1936-11-01,SMALL HiBM,12.6114
1936-10-01,1936-11-01,ME2 BM1,13.081
1936-10-01,1936-11-01,ME2 BM2,9.7704
1936-10-01,1936-11-01,ME2 BM3,8.6249
1936-10-01,1936-11-01,ME2 BM4,11.92
1936-10-01,1936-11-01,ME2 BM5,12.3102
1936-10-01,1936-11-01,ME3 BM1,8.813
1936-10-01,1936-11-01,ME3 BM2,8.6751
1936-10-01,1936-11-01,ME3 BM3,8.9259
1936-10-01,1936-11-01,ME3 BM4,11.0657
1936-10-01,1936-11-01,ME3 BM5,8.0733
1936-10-01,1936-11-01,ME4 BM1,4.8459
1936-10-01,1936-11-01,ME4 BM2,2.8292
1936-10-01,1936-11-01,ME4 BM3,8.7608
1936-10-01,1936-11-01,ME4 BM4,7.9664
1936-10-01,1936-11-01,ME4 BM5,4.2352
1936-10-01,1936-11-01,BIG LoBM,3.0694
1936-10-01,1936-11-01,ME5 BM2,3.3483
1936-10-01,1936-11-01,ME5 BM3,2.3226
1936-10-01,1936-11-01,ME5 BM4,0.3288
1936-10-01,1936-11-01,BIG HiBM,-3.4024
1936-11-01,1936-12-01,SMALL LoBM,-3.8593
1936-11-01,1936-12-01,ME1 BM2,1.0881
1936-11-01,1936-12-01,ME1 BM3,4.2411
1936-11-01,1936-12-01,ME1 BM4,-0.9717
1936-11-01,1936-12-01,SMALL HiBM,3.5961
1936-11-01,1936-12-01,ME2 BM1,2.8371
1936-11-01,1936-12-01,ME2 BM2,2.6251
1936-11-01,1936-12-01,ME2 BM3,0.9501
1936-11-01,1936-12-01,ME2 BM4,7.2152
1936-11-01,1936-12-01,ME2 BM5,9.2291
1936-11-01,1936-12-01,ME3 BM1,1.6339
1936-11-01,1936-12-01,ME3 BM2,2.6287
1936-11-01,1936-12-01,ME3 BM3,3.9059
1936-11-01,1936-12-01,ME3 BM4,1.7932
1936-11-01,1936-12-01,ME3 BM5,6.0199
1936-11-01,1936-12-01,ME4 BM1,0.7856
1936-11-01,1936-12-01,ME4 BM2,1.9355
1936-11-01,1936-12-01,ME4 BM3,1.5018
1936-11-01,1936-12-01,ME4 BM4,3.8768
1936-11-01,1936-12-01,ME4 BM5,2.2752
1936-11-01,1936-12-01,BIG LoBM,-2.4394
1936-11-01,1936-12-01,ME5 BM2,-0.6816
1936-11-01,1936-12-01,ME5 BM3,1.7057
1936-11-01,1936-12-01,ME5 BM4,4.8041
1936-11-01,1936-12-01,BIG HiBM,-0.2582
1936-12-01,1937-01-01,SMALL LoBM,14.9621
1936-12-01,1937-01-01,ME1 BM2,4.3302
1936-12-01,1937-01-01,ME1 BM3,20.6231
1936-12-01,1937-01-01,ME1 BM4,9.9321
1936-12-01,1937-01-01,SMALL HiBM,11.3146
1936-12-01,1937-01-01,ME2 BM1,11.2592
1936-12-01,1937-01-01,ME2 BM2,7.2973
1936-12-01,1937-01-01,ME2 BM3,4.8549
1936-12-01,1937-01-01,ME2 BM4,7.6298
1936-12-01,1937-01-01,ME2 BM5,9.3663
1936-12-01,1937-01-01,ME3 BM1,5.5288
1936-12-01,1937-01-01,ME3 BM2,3.9369
1936-12-01,1937-01-01,ME3 BM3,7.6297
1936-12-01,1937-01-01,ME3 BM4,9.0234
1936-12-01,1937-01-01,ME3 BM5,6.8646
1936-12-01,1937-01-01,ME4 BM1,4.2898
1936-12-01,1937-01-01,ME4 BM2,5.3215
1936-12-01,1937-01-01,ME4 BM3,3.9202
1936-12-01,1937-01-01,ME4 BM4,2.8349
1936-12-01,1937-01-01,ME4 BM5,9.6572
1936-12-01,1937-01-01,BIG LoBM,3.7203
1936-12-01,1937-01-01,ME5 BM2,3.0552
1936-12-01,1937-01-01,ME5 BM3,-0.2779
1936-12-01,1937-01-01,ME5 BM4,3.1379
1936-12-01,1937-01-01,BIG HiBM,11.0569
1937-01-01,1937-02-01,SMALL LoBM,-10.4533
1937-01-01,1937-02-01,ME1 BM2,25.6433
1937-01-01,1937-02-01,ME1 BM3,-9.1185
1937-01-01,1937-02-01,ME1 BM4,9.2292
1937-01-01,1937-02-01,SMALL HiBM,10.3283
1937-01-01,1937-02-01,ME2 BM1,-2.2165
1937-01-01,1937-02-01,ME2 BM2,3.2646
1937-01-01,1937-02-01,ME2 BM3,0.987
1937-01-01,1937-02-01,ME2 BM4,0.6469
1937-01-01,1937-02-01,ME2 BM5,3.9484
1937-01-01,1937-02-01,ME3 BM1,3.3534
1937-01-01,1937-02-01,ME3 BM2,2.293
1937-01-01,1937-02-01,ME3 BM3,0.7659
1937-01-01,1937-02-01,ME3 BM4,1.5358
1937-01-01,1937-02-01,ME3 BM5,7.1826
1937-01-01,1937-02-01,ME4 BM1,1.4986
1937-01-01,1937-02-01,ME4 BM2,2.0521
1937-01-01,1937-02-01,ME4 BM3,2.2365
1937-01-01,1937-02-01,ME4 BM4,2.1118
1937-01-01,1937-02-01,ME4 BM5,10.6235
1937-01-01,1937-02-01,BIG LoBM,-0.4051
1937-01-01,1937-02-01,ME5 BM2,0.0093
1937-01-01,1937-02-01,ME5 BM3,0.7625
1937-01-01,1937-02-01,ME5 BM4,2.6023
1937-01-01,1937-02-01,BIG HiBM,9.9672
1937-02-01,1937-03-01,SMALL LoBM,-9.9226
1937-02-01,1937-03-01,ME1 BM2,-16.8656
1937-02-01,1937-03-01,ME1 BM3,6.7668
1937-02-01,1937-03-01,ME1 BM4,-0.9633
1937-02-01,1937-03-01,SMALL HiBM,4.0978
1937-02-01,1937-03-01,ME2 BM1,-2.7159
1937-02-01,1937-03-01,ME2 BM2,-3.2098
1937-02-01,1937-03-01,ME2 BM3,-0.1446
1937-02-01,1937-03-01,ME2 BM4,2.5449
1937-02-01,1937-03-01,ME2 BM5,6.438
1937-02-01,1937-03-01,ME3 BM1,-2.7148
1937-02-01,1937-03-01,ME3 BM2,-1.4567
1937-02-01,1937-03-01,ME3 BM3,0.8501
1937-02-01,1937-03-01,ME3 BM4,-2.0871
1937-02-01,1937-03-01,ME3 BM5,5.5725
1937-02-01,1937-03-01,ME4 BM1,-2.4672
1937-02-01,1937-03-01,ME4 BM2,0.7244
1937-02-01,1937-03-01,ME4 BM3,1.3941
1937-02-01,1937-03-01,ME4 BM4,-0.3978
1937-02-01,1937-03-01,ME4 BM5,12.5105
1937-02-01,1937-03-01,BIG LoBM,-1.9859
1937-02-01,1937-03-01,ME5 BM2,-2.196
1937-02-01,1937-03-01,ME5 BM3,0.2047
1937-02-01,1937-03-01,ME5 BM4,3.372
1937-02-01,1937-03-01,BIG HiBM,7.4549
1937-03-01,1937-04-01,SMALL LoBM,-19.5677
1937-03-01,1937-04-01,ME1 BM2,-20.1978
1937-03-01,1937-04-01,ME1 BM3,-18.4175
1937-03-01,1937-04-01,ME1 BM4,-13.2558
1937-03-01,1937-04-01,SMALL HiBM,-18.0109
1937-03-01,1937-04-01,ME2 BM1,-9.2104
1937-03-01,1937-04-01,ME2 BM2,-10.8866
1937-03-01,1937-04-01,ME2 BM3,-11.511
1937-03-01,1937-04-01,ME2 BM4,-14.9986
1937-03-01,1937-04-01,ME2 BM5,-13.9659
1937-03-01,1937-04-01,ME3 BM1,-8.0222
1937-03-01,1937-04-01,ME3 BM2,-9.2611
1937-03-01,1937-04-01,ME3 BM3,-6.6931
1937-03-01,1937-04-01,ME3 BM4,-8.5404
1937-03-01,1937-04-01,ME3 BM5,-9.7175
1937-03-01,1937-04-01,ME4 BM1,-6.6379
1937-03-01,1937-04-01,ME4 BM2,-8.3071
1937-03-01,1937-04-01,ME4 BM3,-9.8682
1937-03-01,1937-04-01,ME4 BM4,-14.066
1937-03-01,1937-04-01,ME4 BM5,-11.4533
1937-03-01,1937-04-01,BIG LoBM,-6.9712
1937-03-01,1937-04-01,ME5 BM2,-4.9234
1937-03-01,1937-04-01,ME5 BM3,-6.239
1937-03-01,1937-04-01,ME5 BM4,-7.4444
1937-03-01,1937-04-01,BIG HiBM,-10.1009
1937-04-01,1937-05-01,SMALL LoBM,-5.4126
1937-04-01,1937-05-01,ME1 BM2,-13.8195
1937-04-01,1937-05-01,ME1 BM3,-1.999
1937-04-01,1937-05-01,ME1 BM4,-0.5683
1937-04-01,1937-05-01,SMALL HiBM,-3.7868
1937-04-01,1937-05-01,ME2 BM1,-0.6747
1937-04-01,1937-05-01,ME2 BM2,-0.7803
1937-04-01,1937-05-01,ME2 BM3,-2.9295
1937-04-01,1937-05-01,ME2 BM4,-2.7952
1937-04-01,1937-05-01,ME2 BM5,-7.732
1937-04-01,1937-05-01,ME3 BM1,-1.0028
1937-04-01,1937-05-01,ME3 BM2,-2.1395
1937-04-01,1937-05-01,ME3 BM3,-3.2193
1937-04-01,1937-05-01,ME3 BM4,-0.4867
1937-04-01,1937-05-01,ME3 BM5,-3.1072
1937-04-01,1937-05-01,ME4 BM1,-0.6037
1937-04-01,1937-05-01,ME4 BM2,-1.1875
1937-04-01,1937-05-01,ME4 BM3,-2.5242
1937-04-01,1937-05-01,ME4 BM4,-2.6905
1937-04-01,1937-05-01,ME4 BM5,-1.5132
1937-04-01,1937-05-01,BIG LoBM,0.6711
1937-04-01,1937-05-01,ME5 BM2,-2.4761
1937-04-01,1937-05-01,ME5 BM3,0.3844
1937-04-01,1937-05-01,ME5 BM4,-2.674
1937-04-01,1937-05-01,BIG HiBM,-2.7566
1937-05-01,1937-06-01,SMALL LoBM,-12.3896
1937-05-01,1937-06-01,ME1 BM2,-6.5963
1937-05-01,1937-06-01,ME1 BM3,-15.385
1937-05-01,1937-06-01,ME1 BM4,-9.7306
1937-05-01,1937-06-01,SMALL HiBM,-13.8843
1937-05-01,1937-06-01,ME2 BM1,-9.7548
1937-05-01,1937-06-01,ME2 BM2,-7.5686
1937-05-01,1937-06-01,ME2 BM3,-5.3844
1937-05-01,1937-06-01,ME2 BM4,-7.7759
1937-05-01,1937-06-01,ME2 BM5,-15.0459
1937-05-01,1937-06-01,ME3 BM1,-5.8739
1937-05-01,1937-06-01,ME3 BM2,-6.7361
